154,1,High Definition Lash Tint,1,,U,BROWS,1,0,0,20,0,0,15,2,24-06-2020 16:25,24-06-2020 16:25
155,1,Henna Brows,1,,U,BROWS,1,0,0,35,0,0,30,2,24-06-2020 16:25,24-06-2020 16:25
156,1,Eyebrows Shaping (Strip Wax),1,,U,Regular Strip Wax,1,1,0,8,0,0,5,2,24-06-2020 16:25,24-06-2020 16:25
157,1,Middle of the Brows (Strip Wax),1,,U,Regular Strip Wax,1,1,0,3,0,0,3,2,24-06-2020 16:25,24-06-2020 16:25
158,1,Upper Lips (Strip Wax),1,,F,Regular Strip Wax,1,1,0,4,0,0,4,2,24-06-2020 16:25,24-06-2020 16:25
159,1,Lower Lips (Strip Wax),1,,F,Regular Strip Wax,1,1,0,3,0,0,4,2,24-06-2020 16:25,24-06-2020 16:25
160,1,Chin Only (Strip Wax),1,,F,Regular Strip Wax,1,1,0,5.5,0,0,10,2,24-06-2020 16:25,24-06-2020 16:25
161,1,Chin Extended to Neck (Strip Wax),1,,F,Regular Strip Wax,1,1,0,7,0,0,10,2,24-06-2020 16:25,24-06-2020 16:25
162,1,Jaw Line (Strip Wax),1,,F,Regular Strip Wax,1,1,0,6,0,0,10,2,24-06-2020 16:25,24-06-2020 16:25
163,1,Sides (Strip Wax),1,,F,Regular Strip Wax,1,1,0,7,0,0,10,2,24-06-2020 16:25,24-06-2020 16:25
164,1,Cheeks (Strip Wax),1,,U,Regular Strip Wax,1,1,0,5.5,0,0,8,2,24-06-2020 16:25,24-06-2020 16:25
165,1,Forehead (Strip Wax),1,,U,Regular Strip Wax,1,1,0,6,0,0,10,2,24-06-2020 16:25,24-06-2020 16:25
166,1,Neck (Strip Wax),1,,F,Regular Strip Wax,1,1,0,7,0,0,10,2,24-06-2020 16:25,24-06-2020 16:25
167,1,Full Face (Strip Wax),1,,F,Regular Strip Wax,1,1,0,24,0,0,20,2,24-06-2020 16:25,24-06-2020 16:25
168,1,Full Face & Neck  (Strip Wax),1,,F,Regular Strip Wax,1,1,0,28,0,0,25,2,24-06-2020 16:25,24-06-2020 16:25
169,1,Nose (Inside Only)  (Strip Wax),1,,U,Regular Strip Wax,1,1,0,10,0,0,10,2,24-06-2020 16:25,24-06-2020 16:25
170,1,Nose (Top Only) (Strip Wax),1,,U,Regular Strip Wax,1,1,0,6,0,0,5,2,24-06-2020 16:25,24-06-2020 16:25
